id_trainer_scenario,id_trainer_params_scenario,id_path,id_generation,agent_id,strategy_param_1_mean,strategy_param_1_cov,strategy_param_2_mean,strategy_param_2_cov,strategy_param_3_mean,strategy_param_3_cov,share_rock_mean,share_rock_cov,share_paper_mean,share_paper_cov,share_scissors_mean,share_scissors_cov,utility_mean,utility_cov
0,0,0,3,80,33.70490245252266,0.5944218344336987,53.97710376841447,0.5352136202869988,58.26417972231984,0.311707639150678,0.26000000000000006,0.6163959301431013,0.31,0.5817759221691382,0.4299999999999999,0.47779536022327557,-9.468650700647583,-0.8827613820081426
0,0,0,3,81,49.293996351599475,0.5901575662185694,48.771323488433566,0.5389366049935209,35.904761606738674,0.6503444700569733,0.33999999999999997,0.613987388769229,0.39499999999999996,0.611772227026243,0.265,0.8053985839425684,8.194124870872514,1.1748994881188206
0,0,0,3,82,36.68735245986893,0.6793326700624073,29.94998663365761,1.0116675451049522,45.08029163362333,0.6988395439984997,0.385,0.6963191228264818,0.265,0.8237995547885455,0.35,0.6455665543959603,-7.116295797834861,-1.9577734705665173
0,0,0,3,83,59.47880324594994,0.36040389052681915,37.244371309540945,0.6914632052441995,73.91059004727543,0.16149106140548372,0.355,0.45213819325767624,0.2,0.8271701918685112,0.4450000000000001,0.4463227323605682,0.9381362055315335,12.290114394063986
0,0,0,3,84,22.61779979573487,0.7989636908415154,71.27379335604867,0.22651123396731657,37.51233682109933,0.8426820318782863,0.2,0.6688560540599388,0.5399999999999999,0.4003463953885787,0.25999999999999995,0.894636079841112,5.421723399958509,3.6396413541588206
0,0,0,3,85,36.50952944216308,0.8225158021949405,43.80107425457682,0.8268916233927273,48.31838925590451,0.568131690139051,0.21999999999999997,1.1480262768414318,0.36,0.8756321396137915,0.41999999999999993,0.6716604942594676,1.1543095840651947,20.17114847578958
0,0,0,3,86,59.89173471282332,0.3694469537318329,56.41835459580152,0.41516657893998,40.75243060305301,0.9145354631128823,0.39,0.5121453044792077,0.35500000000000004,0.5045238503378984,0.25499999999999995,0.7023763406664864,-16.46902950223632,-1.1046544871811315
0,0,0,3,87,42.76601807868588,0.9594709010336004,73.59335831364145,0.38118774781303905,49.38365127942867,0.4234700320709689,0.18,1.217161238900369,0.49000000000000005,0.4994571682329032,0.32999999999999996,0.5393957314093129,-2.2577274980042676,-5.702515400347609
0,0,0,3,88,21.214528156192788,0.7972520899687905,69.92900579744611,0.36762624564238416,63.51779541479324,0.476178527139482,0.12000000000000002,0.9970717360268646,0.42000000000000004,0.5963648483460118,0.45999999999999996,0.5154078088580899,-6.7597437625097125,-2.760788974927787
0,0,0,3,89,55.103833085527015,0.33601097176739825,56.91670876244956,0.4833773960623902,36.43354335031172,0.5612385114123501,0.41,0.5060762944632483,0.37499999999999994,0.559866316541423,0.21500000000000002,0.5897804152417464,-2.462918185568662,-5.963051392971736
