id_trainer_scenario,id_trainer_params_scenario,id_path,id_generation,id_chromosome,agent_id,strategy_param_1,strategy_param_2,strategy_param_3,share_rock,share_paper,share_scissors,utility
0,0,0,0,0,39,87.86187695633632,16.676158706912915,52.86876874379926,0.5,0.0,0.5,1.0912828454647805
0,0,0,0,0,40,61.53899201983166,7.08470982818066,42.68606559551153,0.7,0.1,0.2,16.174968796673888
0,0,0,0,0,41,36.81231360508881,69.09523422093595,90.75447861876957,0.4,0.1,0.5,-14.207752683702
0,0,0,0,0,42,56.70688490312605,26.93748038634541,46.48481884508245,0.5,0.1,0.4,11.558549379773478
0,0,0,0,0,43,69.60485992460607,96.40655496159523,96.68933729465826,0.4,0.4,0.2,6.703218105192534
0,0,0,0,0,44,82.37090005701184,37.80166136036285,79.87338780602144,0.4,0.1,0.5,27.485073767852196
0,0,0,0,0,45,17.191983294009166,11.272156910428818,4.173469792215215,0.3,0.6,0.1,-13.94524976791211
0,0,0,0,0,46,72.01758456334976,36.16724825902273,74.04139483221739,0.1,0.1,0.8,13.975958070017331
0,0,0,0,0,47,6.275529043407979,55.92652296582001,72.37787678109865,0.0,0.5,0.5,-28.16987793108445
0,0,0,0,0,48,41.346254428997895,5.556995007812679,65.38930329020639,0.4,0.0,0.6,-9.537402478937032
0,0,0,0,0,49,24.10593176519464,90.72970692692441,0.9593904590243375,0.3,0.7,0.0,-10.085022138947028
0,0,0,0,0,50,93.77670250992193,34.35548152658233,50.805941272136046,0.4,0.1,0.5,38.08215665415858
0,0,0,0,0,51,33.74707899970287,41.35409244025304,61.127177544067955,0.3,0.2,0.5,16.125668574362347
0,0,0,0,0,52,15.566582415496255,28.836180498372343,76.94936257298963,0.2,0.5,0.3,5.98052283797141
0,0,0,0,0,53,39.65547321173389,0.432848956158695,23.044706764501736,0.5,0.0,0.5,-25.590674909432167
0,0,0,0,0,54,99.92432593848264,24.8792484330683,57.40300163048515,0.6,0.0,0.4,19.195743774977
0,0,0,0,0,55,16.19957782027589,38.57180706094546,60.94727879448407,0.3,0.5,0.2,-18.63408059400462
0,0,0,0,0,56,75.58167431245293,3.4128310330409426,14.230854167393097,0.8,0.0,0.2,-1.1208190667046782
0,0,0,0,0,57,44.50715449495044,44.74301008838476,19.559366676769656,0.7,0.3,0.0,-15.099295895546911
0,0,0,0,0,58,11.692035895111315,41.390791022228655,85.09314567405853,0.0,0.4,0.6,-6.031579288829448
0,0,0,0,0,59,3.348827561666224,94.10405719900471,29.77842270007269,0.0,0.8,0.2,-32.605745582325966
0,0,0,0,0,60,50.25886596792137,81.85278665141979,91.63117954916832,0.3,0.0,0.7,-9.283901485642133
0,0,0,0,0,61,46.36231937183853,29.742826804091145,93.93551313492733,0.2,0.1,0.7,-9.007503677529195
0,0,0,0,0,62,78.0283318774898,71.34848662307779,89.30709894341821,0.3,0.4,0.3,-1.9485040768136628
0,0,0,0,0,63,47.564717982096546,61.28609545744035,61.37173541615817,0.2,0.1,0.7,7.990764582964934
0,0,0,0,0,64,5.010968745408579,63.53220126224763,28.141160496542483,0.1,0.5,0.4,-14.109565190878772
0,0,0,0,0,65,22.927565749142513,95.56453201559377,89.66998992383421,0.0,0.4,0.6,-22.475540231661018
0,0,0,0,0,66,50.57829919924135,7.709497672885518,29.825385202490402,0.8,0.0,0.2,2.8189763284318774
0,0,0,0,0,67,49.823269237474754,28.10092139845618,3.5835387458526338,0.7,0.3,0.0,-10.808091893649639
0,0,0,0,0,68,90.56806508112342,99.42399259948687,47.234436704780855,0.7,0.0,0.3,-10.458032346732967
0,0,0,0,0,69,95.40345045348707,58.3745633586981,6.537032517017873,0.8,0.2,0.0,8.340275253644304
0,0,0,0,0,70,31.89392875992827,68.61055902305597,50.817373443685376,0.2,0.6,0.2,-5.595484264227593
0,0,0,0,0,71,80.52448514249832,9.194088530188116,42.462667373577794,0.9,0.0,0.1,-39.63420495275943
0,0,0,0,0,72,83.9540889235788,36.63572887395196,31.348617753304108,0.5,0.3,0.2,9.762595133012208
0,0,0,0,0,73,12.667936841722538,15.56214186919581,15.035940112825639,0.3,0.4,0.3,-8.65303018907809
0,0,0,0,0,74,1.4830768992350636,61.28439076449816,70.17277897434109,0.0,0.6,0.4,10.574375629734394
0,0,0,0,0,75,96.64568285022276,31.361605606174802,42.732438011910794,0.3,0.4,0.3,-17.6736463152385
0,0,0,0,0,76,16.41774871455125,23.113180584501062,27.511896342748187,0.2,0.5,0.3,-7.9526355809903695
0,0,0,0,0,77,26.844342162867914,9.954190847527435,7.875276081280474,0.8,0.2,0.0,32.56238245999641
0,0,0,0,0,78,68.06987333714207,50.90170806060481,89.23227126790711,0.2,0.3,0.5,-32.851920940321115
0,0,0,0,0,79,8.239132656999388,81.95727359993896,5.831784357534906,0.1,0.8,0.1,16.334049404539346
0,0,0,0,0,80,39.06054729584142,83.51152440974262,79.92383718036635,0.2,0.5,0.3,-18.80644923776877
0,0,0,0,0,81,82.97438520040424,25.558872554235013,65.61327371676407,0.4,0.0,0.6,14.198667417173025
0,0,0,0,0,82,15.974778889106444,85.03507286519246,33.578558777484815,0.1,0.5,0.4,-5.885529311206076
0,0,0,0,0,83,55.35013409555758,11.478740661069194,4.611349380692803,0.6,0.2,0.2,1.2005355308967722
0,0,0,0,0,84,31.45193049025121,74.12655795374859,0.7952750203177344,0.3,0.7,0.0,26.77985624067739
0,0,0,0,0,85,40.919795091139974,75.0877425126876,87.06419390822613,0.3,0.2,0.5,-15.421335357838057
0,0,0,0,0,86,15.3677234272792,78.63020769537734,48.43355705938083,0.1,0.3,0.6,-30.26889451893468
0,0,0,0,0,87,38.360752961680475,39.14907211953832,66.70163075337592,0.0,0.6,0.4,1.740354763333638
0,0,0,0,0,88,36.02181291710215,44.97204691005033,99.39192529868635,0.0,0.5,0.5,-0.38804704657930333
0,0,0,0,0,89,29.323555786821593,1.7143965789316047,89.26446969893395,0.4,0.0,0.6,-19.709294497888667
0,0,0,0,0,90,33.7612351036808,60.82930927451308,79.06216258181111,0.2,0.2,0.6,-21.483890347250657
0,0,0,0,0,91,49.84366594813263,60.12819767762409,40.130039461257425,0.4,0.4,0.2,-5.4334007228573045
0,0,0,0,0,92,97.95926797147202,28.6524014861823,5.914551372203312,0.7,0.2,0.1,4.619334063144197
0,0,0,0,0,93,98.81747953995941,77.60308847445778,63.68099830633391,0.3,0.4,0.3,8.686108247005343
0,0,0,0,0,94,91.18872232369914,98.08695304912048,68.70068125132806,0.4,0.6,0.0,6.797305556683411
0,0,0,0,0,95,40.61398152196297,44.61028841795257,13.639993288516598,0.4,0.4,0.2,-0.03099311160243179
0,0,0,0,0,96,43.70087049608651,46.707173985670444,93.09343654474237,0.3,0.3,0.4,9.005801744298365
0,0,0,0,0,97,37.80209051383081,59.62084291105526,76.74162845263652,0.1,0.3,0.6,19.536690666964315
0,0,0,0,0,98,30.76604788101005,89.41718872888022,98.05652487614898,0.1,0.2,0.7,32.76625122469219
0,0,0,0,0,99,56.47847989073276,94.93167370150528,23.03419846500149,0.2,0.6,0.2,3.5394596285455755
0,0,0,0,2,0,53.36510857135705,97.40997537433954,18.344480892686896,0.4,0.5,0.1,-4.347657545488257
0,0,0,0,2,1,30.94929045136514,51.42515608222222,98.6826121021874,0.2,0.2,0.6,7.654845961341051
0,0,0,0,2,2,30.707373065195863,40.69020394624495,99.19967646596888,0.1,0.3,0.6,7.302474342663399
0,0,0,0,2,3,17.491466849533726,19.258655265489537,8.235586180423866,0.2,0.5,0.3,9.096757012747952
0,0,0,0,2,4,96.87299709755165,38.90789383100831,9.546191069256727,0.8,0.2,0.0,6.401342207105788
0,0,0,0,2,5,41.96555864605657,81.00854641250052,99.75929258819178,0.1,0.2,0.7,8.171262148054902
0,0,0,0,2,6,36.842330505986844,0.7238328888316684,16.546131166585155,0.4,0.0,0.6,-27.97996985548348
0,0,0,0,2,7,73.1756075129275,46.64227048410597,73.52587422882762,0.4,0.3,0.3,6.380945054685229
0,0,0,0,2,8,89.82766806052138,30.831463982550144,15.769691215139103,0.5,0.3,0.2,-7.109998940787128
0,0,0,0,2,9,87.66124771006392,60.93351012072027,47.04717678112845,0.4,0.4,0.2,-2.3588152742553294
0,0,0,0,2,10,81.18708617610253,46.77963535664292,23.165149877378337,0.2,0.2,0.6,16.866794181584073
0,0,0,0,2,11,5.707359654149989,53.779426442350534,75.42834135462888,0.0,0.2,0.8,-29.439379000367598
0,0,0,0,2,12,30.633129515238377,35.73309396106565,80.61296824294139,0.1,0.4,0.5,24.429082530902214
0,0,0,0,2,13,45.101764506206784,92.61541322561581,67.06560057792666,0.2,0.5,0.3,-12.792354648836046
0,0,0,0,2,14,42.76307480115144,95.07650703647774,53.682908635312835,0.2,0.6,0.2,-12.997752524939674
0,0,0,0,2,15,80.41429402913415,57.58238778009341,84.53289178209852,0.4,0.3,0.3,11.164291605951984
0,0,0,0,2,16,21.516866774372268,92.03606200433147,10.849953344461522,0.1,0.8,0.1,-0.48093054113885536
0,0,0,0,2,17,32.65571192835044,62.7106763548062,34.27367414675201,0.1,0.4,0.5,12.465836059796901
0,0,0,0,2,18,9.820622791088987,86.48570695434255,56.47318103749639,0.0,0.5,0.5,25.783982732172642
0,0,0,0,2,19,23.566074583892497,2.009970069525842,21.249659135917373,0.6,0.1,0.3,-5.768967831764776
0,0,0,0,2,20,62.866369656704045,66.60822430898095,1.8957973656533578,0.6,0.4,0.0,-5.846019968213228
0,0,0,0,2,21,46.64430300261396,73.36680134336956,20.922900493317872,0.3,0.6,0.1,-9.344905872665503
0,0,0,0,2,22,29.617418624008813,76.39339425524439,83.0315102953619,0.1,0.3,0.6,29.193398365537576
0,0,0,0,2,23,22.0230056061152,3.4779610322690626,26.53594175195347,0.4,0.1,0.5,-4.021364412379308
0,0,0,0,2,24,25.014753640577414,29.441102113789448,62.63062135163673,0.0,0.1,0.9,10.408028411229019
0,0,0,0,2,25,36.68725709243161,61.64375911019797,6.9273654775241305,0.4,0.6,0.0,-8.617763414038231
0,0,0,0,2,26,36.74126486428171,11.497045248570755,99.92318152923474,0.2,0.0,0.8,25.143663229053196
0,0,0,0,2,27,4.374784491943388,26.738412781859207,51.46562167797217,0.0,0.4,0.6,2.239328906901494
0,0,0,0,2,28,52.89629417039718,82.17391265475229,79.99673962573645,0.1,0.3,0.6,-23.223940547724748
0,0,0,0,2,29,27.59779856191865,68.30617596543884,15.30910225564851,0.3,0.7,0.0,-7.277689324153648
0,0,0,0,2,30,65.1486197202575,97.82789932655687,47.44445368316493,0.3,0.5,0.2,14.887518022915245
0,0,0,0,2,31,39.22167654166678,23.760743365332086,59.7177302669126,0.4,0.1,0.5,4.406671231167389
0,0,0,0,2,32,11.641771295176225,66.15156329581518,96.32991530477496,0.1,0.2,0.7,4.166797601388843
0,0,0,0,2,33,87.85908745879456,32.7056069794659,12.2652180352937,0.3,0.5,0.2,38.59221395183837
0,0,0,0,2,34,51.39973469971029,35.87760543093714,38.93389933907386,0.4,0.3,0.3,-21.701362095178816
0,0,0,0,2,35,30.380685948174353,75.64803812790144,6.541812809813787,0.4,0.6,0.0,-17.590769835358326
0,0,0,0,2,36,99.9516785116004,28.93536859365515,26.4493302374679,0.8,0.2,0.0,11.153810308600548
0,0,0,0,2,37,50.86361472985832,32.45282962637124,25.688274245755327,0.5,0.3,0.2,-1.3871284973327593
0,0,0,0,2,38,18.41037979187845,30.04325211305929,35.345502814382485,0.3,0.3,0.4,5.853855187424577
0,0,0,0,2,39,75.02948492941171,78.75029318036397,73.91525947542546,0.3,0.3,0.4,-9.476204289948665
0,0,0,0,2,40,46.3516501397878,63.25514693588894,20.593906676406064,0.4,0.5,0.1,-22.52353385999578
0,0,0,0,2,41,6.683332126339205,34.568824444343115,59.988240002884865,0.1,0.4,0.5,14.785786502973362
0,0,0,0,2,42,37.03691584091877,47.24609537399383,16.11940360780976,0.7,0.3,0.0,16.27906126685404
0,0,0,0,2,43,9.329212267947929,34.562548074874165,74.9664828161289,0.0,0.6,0.4,23.278707784124364
0,0,0,0,2,44,29.198159527668928,19.94899630242564,4.487222700549525,0.6,0.3,0.1,-23.963129212959025
0,0,0,0,2,45,39.96280073897843,97.34506591231023,36.204143536337824,0.2,0.5,0.3,-9.220141507071542
0,0,0,0,2,46,39.46098920470412,36.662860909870915,61.43640645959416,0.1,0.4,0.5,-7.956296988752365
0,0,0,0,2,47,4.965502319663901,30.56242648139158,90.58144036420825,0.0,0.2,0.8,15.990894151164639
0,0,0,0,2,48,51.22333474298326,87.80091332202633,46.98942583736335,0.5,0.2,0.3,-11.33498953732904
0,0,0,0,2,49,76.90973144231627,1.463568297837275,83.36673875848882,0.2,0.0,0.8,33.46237553918856
0,0,0,0,2,50,65.20428450133112,30.811043430032935,8.327609796977626,0.7,0.3,0.0,-0.28826641392180696
0,0,0,0,2,51,13.478703110140748,96.13392330014248,8.617991722702486,0.1,0.8,0.1,-32.94836201836844
0,0,0,0,2,52,93.3906789654898,17.004526675017278,99.6910989100396,0.6,0.1,0.3,7.6568839263576995
0,0,0,0,2,53,31.831373681507923,7.922208781374024,82.3675860385648,0.1,0.0,0.9,-24.347439802269005
0,0,0,0,2,54,50.9189457249013,92.53254488304525,12.811685372095427,0.3,0.6,0.1,14.203826890494295
0,0,0,0,2,55,59.79318975169598,91.99158501574904,84.9240115239627,0.2,0.4,0.4,4.554500097662479
0,0,0,0,2,56,94.72769467399684,8.619618929601844,45.189591955518246,0.7,0.1,0.2,-12.379717709317152
0,0,0,0,2,57,11.545748206719649,28.698583167706914,0.6439745810016739,0.2,0.7,0.1,34.77320985139151
0,0,0,0,2,58,91.69095705097658,96.0254726425095,93.36358865282467,0.3,0.4,0.3,-15.649876849454063
0,0,0,0,2,59,63.48833224107815,43.96907949263331,45.35572203133834,0.3,0.2,0.5,-22.614258875948508
0,0,0,0,2,60,99.16074270968096,65.20160229215635,27.05406111801035,0.4,0.5,0.1,-8.916180933238397
0,0,0,0,2,61,96.52255156770656,6.5565411184156615,91.21295161324451,0.3,0.0,0.7,5.748271155734706
0,0,0,0,2,62,36.69586996411502,76.8390701317233,16.394848608663594,0.3,0.7,0.0,9.431679226533308
0,0,0,0,2,63,97.6121245391443,28.5900907868201,71.9654364565275,0.6,0.0,0.4,-3.133791614205969
0,0,0,0,2,64,41.43012412966038,75.60899708324654,79.85967873690598,0.3,0.5,0.2,2.766786748436763
0,0,0,0,2,65,70.70302788633275,20.099861627808906,59.8833179404329,0.5,0.1,0.4,17.373663154830577
0,0,0,0,2,66,11.905515903563254,72.0308346766731,54.99830573787128,0.1,0.1,0.8,1.50809837838964
0,0,0,0,2,67,39.5220422459866,2.170843015363396,73.64253244653538,0.4,0.0,0.6,13.100065696441693
0,0,0,0,2,68,39.48088523631604,41.34500869184784,19.015498102635032,0.4,0.5,0.1,6.982714403659387
0,0,0,0,2,69,96.11217952443239,44.24215222848369,26.90304082054143,0.5,0.3,0.2,-16.531157026154695
0,0,0,0,2,70,21.8467010168255,75.44893476062624,28.571351085385743,0.3,0.5,0.2,-22.403659096752317
0,0,0,0,2,71,17.73360477290182,42.44489326744635,11.770487533240766,0.2,0.6,0.2,4.880380307165492
0,0,0,0,2,72,51.36744686171095,37.66335473438232,52.73132042475465,0.3,0.4,0.3,5.656823816331855
0,0,0,0,2,73,89.7741550072524,90.42993130862304,9.234279944555757,0.3,0.5,0.2,-22.174869698262132
0,0,0,0,2,74,61.90197240722015,76.60552123817929,0.5312621910132284,0.5,0.5,0.0,-13.224870077809774
0,0,0,0,2,75,85.82059060457888,53.87829863299719,52.85072045628551,0.4,0.3,0.3,26.89778816521877
0,0,0,0,2,76,68.47846320143123,55.81483577578281,86.1426822032143,0.3,0.3,0.4,24.917144223648563
0,0,0,0,2,77,50.663247744038564,95.25074334447045,48.925682838301825,0.2,0.7,0.1,19.908312478692206
0,0,0,0,2,78,70.72201196682525,51.91868257037894,48.59431079592173,0.3,0.5,0.2,14.62267595053651
0,0,0,0,2,79,9.74716602248943,72.19090295975822,51.99456524816545,0.1,0.4,0.5,25.42159985830345
0,0,0,0,2,80,35.12840480377702,29.20800621557273,81.99931275840477,0.4,0.4,0.2,-8.98060230867125
0,0,0,0,2,81,52.20656110087402,84.87438469376472,82.83659713486416,0.3,0.4,0.3,10.262931643049212
0,0,0,0,2,82,28.18586398278856,39.354022702814504,59.855583897565836,0.3,0.3,0.4,1.1126221156128784
0,0,0,0,2,83,97.1820710409922,52.5133700676781,81.26984126984127,0.3,0.0,0.7,5.463554352774487
0,0,0,0,2,84,52.5567324493368,90.33110680169504,29.02637893118733,0.2,0.7,0.1,-4.205994038742277
0,0,0,0,2,85,77.78010831952741,38.56570354495666,96.30074478988318,0.3,0.4,0.3,17.687224308109172
0,0,0,0,2,86,59.349212607694426,59.56156608829296,91.90787028717222,0.4,0.2,0.4,-67.20023688720512
0,0,0,0,2,87,43.798312175173294,38.288094895368516,58.752194568645635,0.3,0.6,0.1,-8.852221005140525
0,0,0,0,2,88,81.49815687526207,10.29476584760939,13.990277885811203,0.6,0.2,0.2,1.6229876356728212
0,0,0,0,2,89,61.11090547507438,40.073581938361045,44.95200782728242,0.6,0.1,0.3,-23.978944314628137
0,0,0,0,2,90,5.8934096034413335,45.904484147100696,54.34898461991457,0.0,0.3,0.7,1.6061990079202588
0,0,0,0,2,91,71.79774473892121,80.65541867348067,56.73572759245202,0.5,0.2,0.3,19.37950116424287
0,0,0,0,2,92,35.781653868058555,70.62272850410513,13.520855517438383,0.3,0.5,0.2,10.027086722957234
0,0,0,0,2,93,45.553800198662294,23.985154866287402,33.73003803074587,0.3,0.4,0.3,-15.289418940371666
0,0,0,0,2,94,32.57417872990243,76.77978734849617,59.83317254979447,0.1,0.7,0.2,12.73880866047944
0,0,0,0,2,95,25.29768498526126,28.904028469564224,19.992054700377864,0.3,0.5,0.2,-12.973031637040156
0,0,0,0,2,96,35.26411266709046,51.691594820713696,85.0786796259093,0.2,0.2,0.6,8.040271838352272
0,0,0,0,2,97,44.91240649893323,17.511690706711452,79.64308736581131,0.7,0.1,0.2,-2.4379308091675678
0,0,0,0,2,98,89.65544638964215,75.34642668643157,45.92401062989298,0.4,0.5,0.1,-9.271626130010343
0,0,0,0,2,99,33.38033755900487,22.419543410512414,83.8023474098651,0.2,0.1,0.7,-10.476007052652214
0,0,0,0,1,0,78.97711270911174,12.590748822137643,46.6670004526973,0.6,0.1,0.3,-47.259706881325336
0,0,0,0,1,1,37.351121744580375,44.53529384942615,40.078076128844984,0.1,0.5,0.4,-2.258049775839992
0,0,0,0,1,2,8.340222140563853,8.798391151332329,23.195196580600534,0.2,0.2,0.6,-20.370191721175257
0,0,0,0,1,3,2.889532023044349,11.630207993400573,72.89918499584108,0.1,0.0,0.9,-42.95646278108684
0,0,0,0,1,4,32.99001055896345,16.90921884234064,82.93222087217694,0.1,0.0,0.9,3.5832827434116705
0,0,0,0,1,5,92.58136109002596,22.05482256739274,73.48677953998921,0.2,0.0,0.8,-5.19101595160395
0,0,0,0,1,6,58.12991607963539,16.011250973418413,27.615286565738117,0.2,0.3,0.5,-0.4426791959870955
0,0,0,0,1,7,9.671307186562252,55.39684029798748,1.235562636587777,0.1,0.9,0.0,18.87494955793651
0,0,0,0,1,8,86.48228564752851,38.807126212544816,10.925925429220523,0.5,0.3,0.2,14.402013526462685
0,0,0,0,1,9,88.07323503930778,91.17543048712197,2.679348151644954,0.9,0.1,0.0,15.457377978316359
0,0,0,0,1,10,59.80719684405308,41.738256319657346,0.6577134524413021,0.4,0.6,0.0,17.158267473500807
0,0,0,0,1,11,55.211553288194736,61.69604430771138,67.7754740581199,0.2,0.6,0.2,15.384084244581265
0,0,0,0,1,12,5.618948079284912,48.83985810517419,80.2390504025847,0.0,0.3,0.7,-52.64929104729673
0,0,0,0,1,13,16.150958308634657,53.572288368480706,35.39957615134574,0.0,0.4,0.6,-20.361317316842428
0,0,0,0,1,14,88.90957766232357,84.9099329060276,97.78137789853679,0.3,0.3,0.4,-11.06675841332087
0,0,0,0,1,15,59.0337848087421,79.23384781085538,27.494587152873706,0.3,0.6,0.1,5.594993674409261
0,0,0,0,1,16,59.47108027166607,66.46446981814323,69.24214775813506,0.4,0.3,0.3,5.737037734979836
0,0,0,0,1,17,10.884589605604983,77.21279127674052,94.49567761991486,0.0,0.3,0.7,0.06015353807451218
0,0,0,0,1,18,21.555013749302255,25.502987235962582,63.36399098420089,0.3,0.1,0.6,21.664655472962917
0,0,0,0,1,19,91.0523051650706,2.2297860520950588,86.91852014771224,0.5,0.0,0.5,34.106738415946495
0,0,0,0,1,20,92.24365307352859,63.008020103455785,66.60706201833855,0.3,0.2,0.5,4.772118351543908
0,0,0,0,1,21,4.8629346408208995,96.15725851996294,62.88466828374077,0.1,0.4,0.5,9.798152697425753
0,0,0,0,1,22,55.2282962339101,91.47698828440835,56.30269386188351,0.1,0.8,0.1,-31.034165125130812
0,0,0,0,1,23,51.99679446201292,89.3045180621456,74.1382225834264,0.2,0.3,0.5,-22.999182266418046
0,0,0,0,1,24,96.25844337096473,23.38962694344681,23.689205866408695,1.0,0.0,0.0,-3.6375339075848974
0,0,0,0,1,25,0.10156632075109011,58.839086224978345,32.57861927620287,0.0,0.5,0.5,1.9326093742845736
0,0,0,0,1,26,83.31702848178318,77.21088988845885,95.88155721912129,0.4,0.2,0.4,0.24786639610293548
0,0,0,0,1,27,85.14981181322406,1.686996322095175,34.36813559342239,0.6,0.0,0.4,-26.958601258315863
0,0,0,0,1,28,71.67074511472852,49.00952869710497,80.49811604607797,0.2,0.3,0.5,18.942907658906172
0,0,0,0,1,29,43.32570095811492,99.97024535955461,9.55849942913648,0.3,0.7,0.0,4.795059083372827
0,0,0,0,1,30,74.49802008259417,94.64158979902206,75.1941070076291,0.3,0.2,0.5,8.067595883816841
0,0,0,0,1,31,32.91932540651115,72.2329540391537,8.845013907254572,0.2,0.8,0.0,23.56766018981267
0,0,0,0,1,32,63.806072700385606,65.89379107319063,91.24776072786813,0.0,0.6,0.4,-15.564309755398046
0,0,0,0,1,33,86.88605349576792,81.04193693649393,58.1868683211129,0.4,0.3,0.3,-3.070023306760514
0,0,0,0,1,34,41.41826876510792,31.974442718889872,61.04808813620139,0.4,0.1,0.5,-4.825607397272632
0,0,0,0,1,35,70.84218089831954,99.02241820230593,64.03078222458257,0.2,0.6,0.2,-3.765203119118339
0,0,0,0,1,36,18.97404903018767,97.9545413228596,78.1138585873758,0.1,0.3,0.6,-29.876988866673855
0,0,0,0,1,37,82.94819491792887,42.200615537203284,51.46713563603971,0.3,0.3,0.4,12.663299345034206
0,0,0,0,1,38,0.418823982407092,63.65772865162662,42.68502847463062,0.0,0.6,0.4,-19.81795285478053
0,0,0,0,1,39,62.75844948044118,17.21167666981677,53.5856576911007,0.3,0.4,0.3,-9.323868519217463
0,0,0,0,1,40,26.23185671757798,37.28063328746756,11.970437286522227,0.6,0.3,0.1,-14.343714920311951
0,0,0,0,1,41,48.32047512057275,19.339598377919103,14.629114546126996,0.5,0.4,0.1,-9.715369818014679
0,0,0,0,1,42,40.83624129511364,11.235321237762049,30.20113290555077,0.4,0.1,0.5,-11.640626552530765
