id_calibrator_scenario,id_calibrator_params_scenario,id_path,id_generation,id_chromosome,num_susceptible,infection_prob,distance
0,0,0,1,3,51,0.18059677579327235,0.0030250000000000055
0,0,0,1,2,67,0.16453677777693007,0.018225
0,0,0,1,4,0,0.694074204057343,0.03999999999999998
0,0,0,1,5,24,0.2752553959304499,0.006399999999999993
0,0,0,1,6,81,0.16504795111046686,0.04202500000000003
0,0,0,1,7,33,0.2493305155221216,0.0012249999999999943
0,0,0,1,8,2,0.41076210603413416,0.03609999999999998
0,0,0,1,12,36,0.20641484386324968,0.0004000000000000007
0,0,0,1,9,0,0.8536823553646496,0.03999999999999998
0,0,0,1,10,19,0.2435321314402118,0.011024999999999997
0,0,0,1,13,12,0.2814962882712423,0.01959999999999997
0,0,0,1,11,15,0.2565403483608121,0.015625
0,0,0,1,14,5,0.40094300035858427,0.030624999999999975
0,0,0,1,17,24,0.23504055054130968,0.006399999999999993
0,0,0,1,15,0,0.8211579983367793,0.03999999999999998
0,0,0,1,16,10,0.27630063095574153,0.022499999999999975
0,0,0,1,18,4,0.3118615101738752,0.03239999999999998
0,0,0,1,19,14,0.2883475368311831,0.01689999999999997
0,0,0,1,20,23,0.2547703153252817,0.007224999999999994
0,0,0,1,21,10,0.29391703733091223,0.022499999999999975
0,0,0,1,22,65,0.17682019668729163,0.015625
0,0,0,1,23,10,0.366465503429439,0.022499999999999975
0,0,0,1,24,1,0.7246454211839385,0.03802499999999998
0,0,0,1,25,14,0.22961600964362827,0.01689999999999997
0,0,0,1,26,34,0.23177514476886574,0.000899999999999995
0,0,0,1,27,26,0.25480083313623914,0.004899999999999993
0,0,0,1,28,2,0.3230920646062058,0.03609999999999998
0,0,0,1,29,15,0.27275293543194146,0.015625
0,0,0,1,31,1,0.621693585919082,0.03802499999999998
0,0,0,1,30,10,0.27025810438617237,0.022499999999999975
0,0,0,1,32,18,0.2609959487605954,0.012099999999999998
0,0,0,1,34,54,0.18059677579327235,0.0049000000000000085
0,0,0,1,33,2,0.45576061829085,0.03609999999999998
0,0,0,1,35,0,0.6875815397761519,0.03999999999999998
0,0,0,1,36,47,0.1920180665440868,0.0012250000000000021
0,0,0,1,38,19,0.2746755575222589,0.011024999999999997
0,0,0,1,37,1,0.44190553211618133,0.03802499999999998
0,0,0,1,40,87,0.12369631726316271,0.055225000000000045
0,0,0,1,39,15,0.23504817999404903,0.015625
0,0,0,1,42,29,0.2493305155221216,0.003024999999999993
0,0,0,1,41,0,0.8220277559490657,0.03999999999999998
0,0,0,1,43,45,0.225763136010254,0.0006250000000000011
0,0,0,1,44,0,0.8446567127739927,0.03999999999999998
0,0,0,1,47,53,0.17682019668729163,0.004225000000000007
0,0,0,1,45,35,0.17142617360056764,0.0006249999999999956
0,0,0,1,46,3,0.4721563122277239,0.03422499999999998
0,0,0,1,49,0,0.4890097733289591,0.03999999999999998
0,0,0,1,48,20,0.2609120247804625,0.009999999999999995
0,0,0,2,1,41,0.1920485843550442,2.5000000000000045e-05
0,0,0,2,0,15,0.2935813414103806,0.015625
0,0,0,2,2,44,0.18132920325625043,0.0004000000000000007
0,0,0,2,3,53,0.18059677579327235,0.004225000000000007
0,0,0,2,4,117,0.106079910887992,0.148225
0,0,0,2,5,58,0.23177514476886574,0.008100000000000015
0,0,0,2,7,45,0.25452617283762236,0.0006250000000000011
0,0,0,2,6,46,0.23177514476886574,0.0009000000000000016
0,0,0,2,9,22,0.225763136010254,0.008099999999999994
0,0,0,2,8,117,0.125443461940475,0.148225
0,0,0,2,10,36,0.2493305155221216,0.0004000000000000007
0,0,0,2,11,52,0.17888777837965683,0.0036000000000000064
0,0,0,2,12,52,0.1901183328119874,0.0036000000000000064
0,0,0,2,13,120,0.13675794035293848,0.16000000000000003
0,0,0,2,14,27,0.23619259790495228,0.004224999999999993
0,0,0,2,15,20,0.20764318575428584,0.009999999999999995
0,0,0,2,16,25,0.2272051025779921,0.005624999999999994
0,0,0,2,17,24,0.2435321314402118,0.006399999999999993
0,0,0,2,18,21,0.2493305155221216,0.009024999999999995
0,0,0,2,21,58,0.16363650235368618,0.008100000000000015
0,0,0,2,20,23,0.180589146340533,0.007224999999999994
0,0,0,2,22,94,0.13138680562443256,0.0729
0,0,0,2,19,22,0.24893378397967514,0.008099999999999994
0,0,0,2,23,29,0.23175988586338703,0.003024999999999993
0,0,0,2,24,36,0.23907653104042847,0.0004000000000000007
0,0,0,2,25,43,0.20607914794271806,0.0002250000000000004
0,0,0,2,26,20,0.23180566257982316,0.009999999999999995
0,0,0,2,27,36,0.1904921759962158,0.0004000000000000007
0,0,0,2,28,27,0.23177514476886574,0.004224999999999993
0,0,0,2,29,0,0.690808798284899,0.03999999999999998
0,0,0,2,30,18,0.1806044052460117,0.012099999999999998
0,0,0,2,31,29,0.2493305155221216,0.003024999999999993
0,0,0,2,32,24,0.1922698384844855,0.006399999999999993
0,0,0,2,33,35,0.2037674237626935,0.0006249999999999956
0,0,0,2,34,35,0.225763136010254,0.0006249999999999956
0,0,0,2,35,28,0.2435321314402118,0.003599999999999993
0,0,0,2,36,33,0.2236955543178888,0.0012249999999999943
0,0,0,2,37,43,0.19176629460368808,0.0002250000000000004
0,0,0,2,39,17,0.2805807539425197,0.013224999999999997
0,0,0,2,38,25,0.29606854300341034,0.005624999999999994
0,0,0,2,40,18,0.2530079117424907,0.012099999999999998
0,0,0,2,41,21,0.268358370654073,0.009024999999999995
0,0,0,2,43,28,0.2435321314402118,0.003599999999999993
0,0,0,2,42,20,0.3102364367403926,0.009999999999999995
0,0,0,2,44,55,0.17644635350306323,0.00562500000000001
0,0,0,2,45,39,0.17142617360056764,2.4999999999998934e-05
0,0,0,2,48,15,0.27273767652646275,0.015625
0,0,0,2,46,48,0.18065018196244784,0.001600000000000003
0,0,0,2,49,12,0.25065804029876937,0.01959999999999997
0,0,0,2,47,44,0.20349276346407671,0.0004000000000000007
0,0,0,3,0,38,0.19274286455432552,0.00010000000000000018
0,0,0,3,1,27,0.23141656049011605,0.004224999999999993
0,0,0,3,2,45,0.19103386714071,0.0006250000000000011
0,0,0,3,3,39,0.23372828467014062,2.4999999999998934e-05
0,0,0,3,4,52,0.22356585362131975,0.0036000000000000064
0,0,0,3,6,27,0.19229272684270357,0.004224999999999993
0,0,0,3,8,39,0.1948333346049088,2.4999999999998934e-05
0,0,0,3,5,40,0.18322893698834983,0.0
0,0,0,3,7,56,0.1920485843550442,0.006400000000000012
0,0,0,3,9,12,0.23177514476886574,0.01959999999999997
0,0,0,3,10,32,0.20349276346407671,0.001599999999999994
0,0,0,3,11,48,0.19610745321238107,0.001600000000000003
0,0,0,3,12,45,0.1944594914206804,0.0006250000000000011
0,0,0,3,14,39,0.2391909728315188,2.4999999999998934e-05
0,0,0,3,13,35,0.24662205979965057,0.0006249999999999956
0,0,0,3,15,66,0.1904921759962158,0.01690000000000003
0,0,0,3,16,44,0.19436793798780813,0.0004000000000000007
0,0,0,3,17,88,0.14887351130303422,0.0576
0,0,0,3,19,170,0.02531452418917991,0.42250000000000004
0,0,0,3,18,35,0.2236955543178888,0.0006249999999999956
0,0,0,3,20,12,0.24893378397967514,0.01959999999999997
0,0,0,3,21,159,0.04628788976966682,0.3540250000000001
0,0,0,3,22,16,0.2435321314402118,0.0144
0,0,0,3,23,76,0.17005287210748374,0.03240000000000002
0,0,0,3,24,12,0.3128685979354701,0.01959999999999997
0,0,0,3,25,38,0.23082909262918572,0.00010000000000000018
0,0,0,3,26,29,0.20572056366396838,0.003024999999999993
0,0,0,3,27,43,0.20403445460857092,0.0002250000000000004
0,0,0,3,28,38,0.2054459033653516,0.00010000000000000018
0,0,0,3,29,15,0.20470584644963416,0.015625
0,0,0,3,30,46,0.19434504962959007,0.0009000000000000016
0,0,0,3,31,29,0.22393969680554815,0.003024999999999993
0,0,0,3,32,0,0.8079514156449558,0.03999999999999998
0,0,0,3,33,93,0.16890082474384113,0.07022500000000007
0,0,0,3,34,25,0.23177514476886574,0.005624999999999994
0,0,0,3,35,37,0.23177514476886574,0.00022499999999999707
0,0,0,3,36,154,0.06536152161805434,0.3249000000000001
0,0,0,3,37,35,0.22329882277544233,0.0006249999999999956
0,0,0,3,38,12,0.25674634358477466,0.01959999999999997
0,0,0,3,39,3,0.30939719693906353,0.03422499999999998
0,0,0,3,40,48,0.17889540783239619,0.001600000000000003
0,0,0,3,41,54,0.18296953559521176,0.0049000000000000085
0,0,0,3,43,161,0.05772443942595998,0.3660250000000001
0,0,0,3,42,0,0.7960799871825194,0.03999999999999998
0,0,0,3,45,29,0.2493305155221216,0.003024999999999993
0,0,0,3,44,51,0.18230577320688787,0.0030250000000000055
0,0,0,3,46,52,0.2060562595845,0.0036000000000000064
0,0,0,3,49,58,0.20929114754598652,0.008100000000000015
0,0,0,3,47,111,0.1410609516979347,0.12602500000000005
0,0,0,3,48,18,0.24260896765874984,0.012099999999999998
0,0,0,4,0,69,0.19231561520092164,0.021025000000000005
0,0,0,4,3,34,0.19202569599682615,0.000899999999999995
0,0,0,4,5,74,0.16934333300272372,0.028900000000000012
0,0,0,4,4,55,0.18267961639111627,0.00562500000000001
0,0,0,4,1,38,0.20586552326601612,0.00010000000000000018
0,0,0,4,2,150,0.06768850470355761,0.30250000000000005
0,0,0,4,7,24,0.1983047356013153,0.006399999999999993
0,0,0,4,6,32,0.19192651311121453,0.001599999999999994
0,0,0,4,8,63,0.17888777837965683,0.013224999999999997
0,0,0,4,9,22,0.2417010627827666,0.008099999999999994
0,0,0,4,10,13,0.24138825522045304,0.018225
0,0,0,4,11,38,0.22396258516376621,0.00010000000000000018
0,0,0,4,13,55,0.20608677739545742,0.00562500000000001
0,0,0,4,14,26,0.24176209840468144,0.004899999999999993
0,0,0,4,12,26,0.21637127968810796,0.004899999999999993
0,0,0,4,15,27,0.23204980506748252,0.004224999999999993
0,0,0,4,16,61,0.1829771650479511,0.011024999999999997
0,0,0,4,17,32,0.22887595272791084,0.001599999999999994
0,0,0,4,19,35,0.20611729520641484,0.0006249999999999956
0,0,0,4,18,34,0.2056824164002716,0.000899999999999995
0,0,0,4,20,31,0.22329882277544233,0.002024999999999994
0,0,0,4,21,65,0.18322893698834983,0.015625
0,0,0,4,22,28,0.20617070137559032,0.003599999999999993
0,0,0,4,23,39,0.2060562595845,2.4999999999998934e-05
0,0,0,4,24,37,0.2232683049644849,0.00022499999999999707
0,0,0,4,25,0,0.7591534359240412,0.03999999999999998
0,0,0,4,26,57,0.17904036743444393,0.007224999999999994
0,0,0,4,27,28,0.22356585362131975,0.003599999999999993
0,0,0,4,28,68,0.18062729360422977,0.019600000000000034
0,0,0,4,29,19,0.23864165223428524,0.011024999999999997
0,0,0,4,30,36,0.19222406176804938,0.0004000000000000007
0,0,0,4,31,13,0.2467212426852622,0.018225
0,0,0,4,32,57,0.1800474551960388,0.007224999999999994
0,0,0,4,33,31,0.2391909728315188,0.002024999999999994
0,0,0,4,34,59,0.19230798574818228,0.009024999999999995
0,0,0,4,35,20,0.1983047356013153,0.009999999999999995
0,0,0,4,36,42,0.2059875945098458,0.00010000000000000018
0,0,0,4,38,27,0.2232683049644849,0.004224999999999993
0,0,0,4,37,17,0.2493305155221216,0.013224999999999997
0,0,0,4,39,76,0.15142937797071815,0.03240000000000002
0,0,0,4,40,49,0.19831236505405467,0.002025000000000004
0,0,0,4,41,29,0.24968909980087128,0.003024999999999993
0,0,0,4,42,21,0.2213685712323855,0.009024999999999995
0,0,0,4,43,44,0.1819471889281382,0.0004000000000000007
0,0,0,4,44,38,0.18840933539837187,0.00010000000000000018
0,0,0,4,45,44,0.1948333346049088,0.0004000000000000007
0,0,0,4,46,40,0.2054459033653516,0.0
0,0,0,4,47,11,0.3128685979354701,0.021024999999999974
0,0,0,4,49,18,0.24356264925116922,0.012099999999999998
0,0,0,4,48,29,0.20349276346407671,0.003024999999999993
0,0,0,5,2,40,0.20617070137559032,0.0
0,0,0,5,4,41,0.1830153123116479,2.5000000000000045e-05
0,0,0,5,0,20,0.22985252267854828,0.009999999999999995
0,0,0,5,1,16,0.20597996505710645,0.0144
0,0,0,5,3,38,0.19854887808897467,0.00010000000000000018
0,0,0,5,8,16,0.21785902297228218,0.0144
0,0,0,5,5,44,0.18278642872946724,0.0004000000000000007
0,0,0,5,9,29,0.21843886138047316,0.003024999999999993
0,0,0,5,7,0,0.7940658116593297,0.03999999999999998
0,0,0,5,6,28,0.2060562595845,0.003599999999999993
0,0,0,5,11,63,0.19442134415698362,0.013224999999999997
0,0,0,5,12,47,0.19283441798719778,0.0012250000000000021
0,0,0,5,10,21,0.23137841322641928,0.009024999999999995
0,0,0,5,13,20,0.223420894019272,0.009999999999999995
0,0,0,5,14,38,0.2236955543178888,0.00010000000000000018
0,0,0,5,16,46,0.2059875945098458,0.0009000000000000016
0,0,0,5,15,31,0.20864264406314134,0.002024999999999994
0,0,0,5,17,22,0.231630185166818,0.008099999999999994
0,0,0,5,19,41,0.20055542415942504,2.5000000000000045e-05
0,0,0,5,20,47,0.1983047356013153,0.0012250000000000021
0,0,0,5,21,24,0.2233217111336604,0.006399999999999993
0,0,0,5,18,0,0.776212892249239,0.03999999999999998
0,0,0,5,22,27,0.20428622654896963,0.004224999999999993
0,0,0,5,23,27,0.22388629063637266,0.004224999999999993
0,0,0,5,25,40,0.19328455569881972,0.0
0,0,0,5,24,27,0.2314089310373767,0.004224999999999993
0,0,0,5,26,47,0.1904921759962158,0.0012250000000000021
0,0,0,5,28,29,0.22567158257738174,0.003024999999999993
0,0,0,5,27,29,0.2060562595845,0.003024999999999993
0,0,0,5,29,37,0.22399310297472363,0.00022499999999999707
0,0,0,5,30,37,0.1976791204766882,0.00022499999999999707
0,0,0,5,31,48,0.19222406176804938,0.001600000000000003
0,0,0,5,32,58,0.20549930953452708,0.008100000000000015
0,0,0,5,33,48,0.1922011734098313,0.001600000000000003
0,0,0,5,34,35,0.23736753362681295,0.0006249999999999956
0,0,0,5,35,68,0.16106537678052354,0.019600000000000034
0,0,0,5,36,42,0.19058372942908805,0.00010000000000000018
0,0,0,5,37,56,0.19192651311121453,0.006400000000000012
0,0,0,5,38,49,0.18292375887877563,0.002025000000000004
0,0,0,5,39,161,0.04454837454509388,0.3660250000000001
0,0,0,5,41,26,0.24188416964851112,0.004899999999999993
0,0,0,5,40,20,0.23204980506748252,0.009999999999999995
0,0,0,5,42,50,0.2142274034683492,0.0025000000000000044
0,0,0,5,43,62,0.20653691510707936,0.012100000000000022
0,0,0,5,44,39,0.2235582241685804,2.4999999999998934e-05
0,0,0,5,45,36,0.19222406176804938,0.0004000000000000007
0,0,0,5,47,0,0.8079514156449558,0.03999999999999998
0,0,0,5,48,38,0.19485622296312685,0.00010000000000000018
0,0,0,5,49,49,0.20608677739545742,0.002025000000000004
0,0,0,5,46,35,0.19832762395953338,0.0006249999999999956
0,0,0,6,0,59,0.19222406176804938,0.009024999999999995
0,0,0,6,1,38,0.24528690557026345,0.00010000000000000018
0,0,0,6,2,168,0.03643826628315951,0.4096
0,0,0,6,3,43,0.18303820066986595,0.0002250000000000004
0,0,0,6,4,39,0.20055542415942504,2.4999999999998934e-05
0,0,0,6,6,144,0.05773969833143869,0.27040000000000003
0,0,0,6,5,27,0.19868620823828306,0.004224999999999993
0,0,0,6,7,27,0.20050201799024955,0.004224999999999993
0,0,0,6,8,40,0.20864264406314134,0.0
0,0,0,6,9,22,0.22326067551174555,0.008099999999999994
0,0,0,6,10,31,0.20608677739545742,0.002024999999999994
0,0,0,6,11,48,0.1830153123116479,0.001600000000000003
0,0,0,6,12,38,0.1983047356013153,0.00010000000000000018
0,0,0,6,13,38,0.2042251909270548,0.00010000000000000018
0,0,0,6,14,60,0.20657506237077614,0.010000000000000018
0,0,0,6,16,43,0.19646603749113076,0.0002250000000000004
0,0,0,6,15,38,0.20617070137559032,0.00010000000000000018
0,0,0,6,17,33,0.18244310335619626,0.0012249999999999943
0,0,0,6,18,33,0.19867094933280435,0.0012249999999999943
0,0,0,6,19,39,0.21197671491023948,2.4999999999998934e-05
0,0,0,6,20,35,0.20645299112694646,0.0006249999999999956
0,0,0,6,21,35,0.19051506435443386,0.0006249999999999956
0,0,0,6,22,67,0.19222406176804938,0.018225
0,0,0,6,23,59,0.19329218515155908,0.009024999999999995
0,0,0,6,24,44,0.19283441798719778,0.0004000000000000007
0,0,0,6,25,35,0.19222406176804938,0.0006249999999999956
0,0,0,6,27,20,0.19231561520092164,0.009999999999999995
0,0,0,6,26,44,0.16119507747709258,0.0004000000000000007
0,0,0,6,28,0,0.7625180245820967,0.03999999999999998
0,0,0,6,29,32,0.19787748624791143,0.001599999999999994
0,0,0,6,30,48,0.1820616307192285,0.001600000000000003
0,0,0,6,31,77,0.1688703069328837,0.03422500000000002
0,0,0,6,32,50,0.1905760999763487,0.0025000000000000044
0,0,0,6,33,53,0.22399310297472363,0.004225000000000007
0,0,0,6,34,43,0.1822828848486698,0.0002250000000000004
0,0,0,6,35,21,0.23137841322641928,0.009024999999999995
0,0,0,6,36,68,0.18303820066986595,0.019600000000000034
0,0,0,6,37,46,0.20428622654896963,0.0009000000000000016
0,0,0,6,39,49,0.19625241281442882,0.002025000000000004
0,0,0,6,38,42,0.20610966575367548,0.00010000000000000018
0,0,0,6,40,36,0.2059875945098458,0.0004000000000000007
0,0,0,6,41,21,0.22320726934257007,0.009024999999999995
0,0,0,6,42,26,0.20611729520641484,0.004899999999999993
0,0,0,6,43,40,0.19524532505283396,0.0
0,0,0,6,44,27,0.22885306436969277,0.004224999999999993
0,0,0,6,45,51,0.1826567280328982,0.0030250000000000055
0,0,0,6,46,61,0.1829466472369937,0.011024999999999997
0,0,0,6,47,44,0.1983047356013153,0.0004000000000000007
0,0,0,6,48,49,0.19831236505405467,0.002025000000000004
0,0,0,6,49,38,0.1830153123116479,0.00010000000000000018
0,0,0,7,1,67,0.2080399172967323,0.018225
0,0,0,7,2,49,0.16301851668179843,0.002025000000000004
0,0,0,7,0,28,0.19756467868559788,0.003599999999999993
0,0,0,7,3,35,0.1822828848486698,0.0006249999999999956
0,0,0,7,6,67,0.19256738714132035,0.018225
0,0,0,7,4,62,0.1820616307192285,0.012100000000000022
0,0,0,7,5,40,0.24523349940108796,0.0
0,0,0,7,7,39,0.20645299112694646,2.4999999999998934e-05
0,0,0,7,9,40,0.20012817480602116,0.0
0,0,0,7,8,43,0.19864043152184693,0.0002250000000000004
0,0,0,7,10,0,0.8016723760404666,0.03999999999999998
0,0,0,7,11,41,0.19524532505283396,2.5000000000000045e-05
0,0,0,7,12,42,0.1824354739034569,0.00010000000000000018
0,0,0,7,13,41,0.21197671491023948,2.5000000000000045e-05
0,0,0,7,14,29,0.19831236505405467,0.003024999999999993
0,0,0,7,15,25,0.24526401721204538,0.005624999999999994
0,0,0,7,16,40,0.19528347231653073,0.0
0,0,0,7,17,64,0.19793852186982627,0.014400000000000026
0,0,0,7,18,36,0.20443118615101738,0.0004000000000000007
0,0,0,7,20,54,0.2055984924201387,0.0049000000000000085
0,0,0,7,19,23,0.2061401835646329,0.007224999999999994
0,0,0,7,21,23,0.20395053062843801,0.007224999999999994
0,0,0,7,22,47,0.18298479450069047,0.0012250000000000021
0,0,0,7,24,40,0.20050201799024955,0.0
0,0,0,7,23,34,0.20868079132683812,0.000899999999999995
0,0,0,7,26,52,0.18324419589382854,0.0036000000000000064
0,0,0,7,25,41,0.20761266794332842,2.5000000000000045e-05
0,0,0,7,27,29,0.21197671491023948,0.003024999999999993
0,0,0,7,28,65,0.1822828848486698,0.015625
0,0,0,7,29,63,0.20055542415942504,0.013224999999999997
0,0,0,7,30,35,0.20642247331598904,0.0006249999999999956
0,0,0,7,32,23,0.20989387431239556,0.007224999999999994
0,0,0,7,31,28,0.2043777799818419,0.003599999999999993
0,0,0,7,34,50,0.1820616307192285,0.0025000000000000044
0,0,0,7,36,36,0.21197671491023948,0.0004000000000000007
0,0,0,7,33,47,0.18267961639111627,0.0012250000000000021
0,0,0,7,35,48,0.20610966575367548,0.001600000000000003
0,0,0,7,38,78,0.20428622654896963,0.03610000000000002
0,0,0,7,39,32,0.19283441798719778,0.001599999999999994
0,0,0,7,37,40,0.1964584080383914,0.0
0,0,0,7,40,55,0.19059898833456676,0.00562500000000001
0,0,0,7,41,26,0.1962218950034714,0.004899999999999993
0,0,0,7,42,35,0.2042251909270548,0.0006249999999999956
0,0,0,7,43,90,0.1824888800726324,0.0625
0,0,0,7,44,41,0.1822523670377124,2.5000000000000045e-05
0,0,0,7,47,0,0.7937682630024948,0.03999999999999998
0,0,0,7,45,47,0.19982299669644696,0.0012250000000000021
0,0,0,7,46,43,0.20861975570492328,0.0002250000000000004
0,0,0,7,49,91,0.1822142197740156,0.06502500000000005
0,0,0,7,48,0,0.7999023430049362,0.03999999999999998
0,0,0,8,0,47,0.1800474551960388,0.0012250000000000021
0,0,0,8,1,36,0.20761266794332842,0.0004000000000000007
0,0,0,8,4,71,0.2055984924201387,0.024025000000000008
0,0,0,8,2,10,0.30773397624188414,0.022499999999999975
0,0,0,8,3,46,0.19283441798719778,0.0009000000000000016
0,0,0,8,5,58,0.1829771650479511,0.008100000000000015
0,0,0,8,6,50,0.17462291429835738,0.0025000000000000044
0,0,0,8,7,1,0.7913802442950767,0.03802499999999998
0,0,0,8,10,29,0.20572056366396838,0.003024999999999993
0,0,0,8,9,76,0.18267961639111627,0.03240000000000002
0,0,0,8,8,60,0.22741872725469403,0.010000000000000018
0,0,0,8,11,25,0.19198754873312937,0.005624999999999994
0,0,0,8,12,36,0.19597012306307268,0.0004000000000000007
0,0,0,8,13,36,0.1998001083382289,0.0004000000000000007
0,0,0,8,15,54,0.21093147988494784,0.0049000000000000085
0,0,0,8,14,177,0.07482204301485454,0.46922500000000006
0,0,0,8,16,30,0.20012817480602116,0.0024999999999999935
0,0,0,8,18,36,0.24240297243478726,0.0004000000000000007
0,0,0,8,17,23,0.20180665440867926,0.007224999999999994
0,0,0,8,19,19,0.204293856001709,0.011024999999999997
0,0,0,8,20,29,0.21197671491023948,0.003024999999999993
0,0,0,8,21,45,0.19195703092217195,0.0006250000000000011
0,0,0,8,22,33,0.2042251909270548,0.0012249999999999943
0,0,0,8,25,36,0.18254991569454723,0.0004000000000000007
0,0,0,8,23,0,0.7916625340464328,0.03999999999999998
0,0,0,8,24,27,0.20861975570492328,0.004224999999999993
0,0,0,8,27,34,0.20012817480602116,0.000899999999999995
0,0,0,8,26,66,0.18299242395342982,0.01690000000000003
0,0,0,8,29,28,0.1998001083382289,0.003599999999999993
0,0,0,8,30,86,0.20855109063026908,0.05289999999999999
0,0,0,8,28,27,0.1822828848486698,0.004224999999999993
0,0,0,8,32,13,0.25476268587254236,0.018225
0,0,0,8,31,47,0.19231561520092164,0.0012250000000000021
0,0,0,8,33,53,0.19223169122078873,0.004225000000000007
0,0,0,8,34,44,0.2007461604779089,0.0004000000000000007
0,0,0,8,35,38,0.1964584080383914,0.00010000000000000018
0,0,0,8,36,53,0.1676190766836295,0.004225000000000007
0,0,0,8,37,32,0.20810095291864714,0.001599999999999994
0,0,0,8,38,37,0.1949172585850417,0.00022499999999999707
0,0,0,8,41,37,0.2061401835646329,0.00022499999999999707
0,0,0,8,39,10,0.3057274301714338,0.022499999999999975
0,0,0,8,40,42,0.1930175248529423,0.00010000000000000018
0,0,0,8,42,23,0.20050201799024955,0.007224999999999994
0,0,0,8,44,40,0.19646603749113076,0.0
0,0,0,8,43,51,0.20760503849058906,0.0030250000000000055
0,0,0,8,45,42,0.20610966575367548,0.00010000000000000018
0,0,0,8,48,30,0.20471347590237352,0.0024999999999999935
0,0,0,8,47,35,0.20862738515766263,0.0006249999999999956
0,0,0,8,49,48,0.19864043152184693,0.001600000000000003
0,0,0,8,46,40,0.21083992645207558,0.0
0,0,0,9,0,32,0.20574345202218644,0.001599999999999994
0,0,0,9,2,59,0.19864043152184693,0.009024999999999995
0,0,0,9,3,32,0.22885306436969277,0.001599999999999994
0,0,0,9,1,54,0.19302515430568165,0.0049000000000000085
0,0,0,9,4,57,0.1949477763959991,0.007224999999999994
0,0,0,9,5,0,0.789129555736967,0.03999999999999998
0,0,0,9,6,49,0.19671017997879012,0.002025000000000004
0,0,0,9,8,67,0.17852919410090715,0.018225
0,0,0,9,7,39,0.21076363192468203,2.4999999999998934e-05
0,0,0,9,9,36,0.1929336008728094,0.0004000000000000007
0,0,0,9,10,75,0.1964431491329127,0.030625000000000017
0,0,0,9,11,47,0.21059578396441622,0.0012250000000000021
0,0,0,9,12,36,0.20623173699750516,0.0004000000000000007
