id_scenario,id_run,period,num_susceptible,num_infected,num_recovered
20,0,17,1,49,150
20,0,18,1,44,155
20,0,19,0,40,160
20,0,20,0,35,165
20,0,21,0,34,166
20,0,22,0,31,169
20,0,23,0,28,172
20,0,24,0,26,174
20,0,25,0,26,174
20,0,26,0,25,175
20,0,27,0,22,178
20,0,28,0,20,180
20,0,29,0,17,183
20,0,30,0,14,186
20,0,31,0,13,187
20,0,32,0,12,188
20,0,33,0,11,189
20,0,34,0,9,191
20,0,35,0,9,191
20,0,36,0,8,192
20,0,37,0,8,192
20,0,38,0,7,193
20,0,39,0,7,193
20,0,40,0,6,194
20,0,41,0,6,194
20,0,42,0,3,197
20,0,43,0,3,197
20,0,44,0,3,197
20,0,45,0,3,197
20,0,46,0,3,197
20,0,47,0,2,198
20,0,48,0,2,198
20,0,49,0,2,198
20,0,50,0,2,198
20,0,51,0,2,198
20,0,52,0,2,198
20,0,53,0,2,198
20,0,54,0,2,198
20,0,55,0,2,198
20,0,56,0,1,199
20,0,57,0,1,199
20,0,58,0,1,199
20,0,59,0,1,199
20,0,60,0,1,199
20,0,61,0,1,199
20,0,62,0,1,199
20,0,63,0,1,199
20,0,64,0,1,199
20,0,65,0,0,200
20,0,66,0,0,200
20,0,67,0,0,200
20,0,68,0,0,200
20,0,69,0,0,200
20,0,70,0,0,200
20,0,71,0,0,200
20,0,72,0,0,200
20,0,73,0,0,200
20,0,74,0,0,200
20,0,75,0,0,200
20,0,76,0,0,200
20,0,77,0,0,200
20,0,78,0,0,200
20,0,79,0,0,200
20,0,80,0,0,200
20,0,81,0,0,200
20,0,82,0,0,200
20,0,83,0,0,200
20,0,84,0,0,200
20,0,85,0,0,200
20,0,86,0,0,200
20,0,87,0,0,200
20,0,88,0,0,200
20,0,89,0,0,200
20,0,90,0,0,200
20,0,91,0,0,200
20,0,92,0,0,200
20,0,93,0,0,200
20,0,94,0,0,200
20,0,95,0,0,200
20,0,96,0,0,200
20,0,97,0,0,200
20,0,98,0,0,200
20,0,99,0,0,200
21,0,0,142,54,4
21,0,1,108,77,15
21,0,2,65,104,31
21,0,3,39,122,39
21,0,4,24,121,55
21,0,5,14,120,66
21,0,6,10,111,79
21,0,7,7,102,91
21,0,8,5,94,101
21,0,9,1,94,105
21,0,10,0,86,114
21,0,11,0,81,119
21,0,12,0,75,125
21,0,13,0,63,137
21,0,14,0,51,149
21,0,15,0,46,154
21,0,16,0,42,158
21,0,17,0,34,166
21,0,18,0,33,167
21,0,19,0,29,171
21,0,20,0,26,174
21,0,21,0,23,177
21,0,22,0,17,183
21,0,23,0,14,186
21,0,24,0,11,189
21,0,25,0,10,190
21,0,26,0,9,191
21,0,27,0,6,194
21,0,28,0,6,194
21,0,29,0,6,194
21,0,30,0,4,196
21,0,31,0,4,196
21,0,32,0,4,196
21,0,33,0,3,197
21,0,34,0,3,197
21,0,35,0,3,197
21,0,36,0,2,198
21,0,37,0,2,198
21,0,38,0,2,198
21,0,39,0,2,198
21,0,40,0,2,198
21,0,41,0,2,198
21,0,42,0,2,198
21,0,43,0,1,199
21,0,44,0,1,199
21,0,45,0,1,199
21,0,46,0,1,199
21,0,47,0,1,199
21,0,48,0,1,199
21,0,49,0,1,199
21,0,50,0,1,199
21,0,51,0,1,199
21,0,52,0,0,200
21,0,53,0,0,200
21,0,54,0,0,200
21,0,55,0,0,200
21,0,56,0,0,200
21,0,57,0,0,200
21,0,58,0,0,200
21,0,59,0,0,200
21,0,60,0,0,200
21,0,61,0,0,200
21,0,62,0,0,200
21,0,63,0,0,200
21,0,64,0,0,200
21,0,65,0,0,200
21,0,66,0,0,200
21,0,67,0,0,200
21,0,68,0,0,200
21,0,69,0,0,200
21,0,70,0,0,200
21,0,71,0,0,200
21,0,72,0,0,200
21,0,73,0,0,200
21,0,74,0,0,200
21,0,75,0,0,200
21,0,76,0,0,200
21,0,77,0,0,200
21,0,78,0,0,200
21,0,79,0,0,200
21,0,80,0,0,200
21,0,81,0,0,200
21,0,82,0,0,200
21,0,83,0,0,200
21,0,84,0,0,200
21,0,85,0,0,200
21,0,86,0,0,200
21,0,87,0,0,200
21,0,88,0,0,200
21,0,89,0,0,200
21,0,90,0,0,200
21,0,91,0,0,200
21,0,92,0,0,200
21,0,93,0,0,200
21,0,94,0,0,200
21,0,95,0,0,200
21,0,96,0,0,200
21,0,97,0,0,200
21,0,98,0,0,200
21,0,99,0,0,200
22,0,0,139,53,8
22,0,1,98,88,14
22,0,2,59,113,28
22,0,3,38,122,40
22,0,4,22,126,52
22,0,5,16,117,67
22,0,6,11,106,83
22,0,7,6,96,98
22,0,8,4,88,108
22,0,9,3,83,114
22,0,10,3,77,120
22,0,11,3,70,127
22,0,12,2,62,136
22,0,13,1,58,141
22,0,14,1,52,147
22,0,15,1,47,152
22,0,16,1,42,157
22,0,17,0,38,162
22,0,18,0,35,165
22,0,19,0,34,166
22,0,20,0,32,168
22,0,21,0,29,171
22,0,22,0,27,173
22,0,23,0,27,173
22,0,24,0,25,175
22,0,25,0,25,175
22,0,26,0,23,177
22,0,27,0,19,181
22,0,28,0,16,184
22,0,29,0,16,184
22,0,30,0,16,184
22,0,31,0,14,186
22,0,32,0,12,188
22,0,33,0,11,189
22,0,34,0,10,190
22,0,35,0,10,190
22,0,36,0,10,190
22,0,37,0,8,192
22,0,38,0,6,194
22,0,39,0,6,194
22,0,40,0,6,194
22,0,41,0,6,194
22,0,42,0,5,195
22,0,43,0,5,195
22,0,44,0,5,195
22,0,45,0,5,195
22,0,46,0,5,195
22,0,47,0,4,196
22,0,48,0,3,197
22,0,49,0,3,197
22,0,50,0,3,197
22,0,51,0,3,197
22,0,52,0,3,197
22,0,53,0,3,197
22,0,54,0,2,198
22,0,55,0,2,198
22,0,56,0,1,199
22,0,57,0,1,199
22,0,58,0,1,199
22,0,59,0,1,199
22,0,60,0,1,199
22,0,61,0,1,199
22,0,62,0,0,200
22,0,63,0,0,200
22,0,64,0,0,200
22,0,65,0,0,200
22,0,66,0,0,200
22,0,67,0,0,200
22,0,68,0,0,200
22,0,69,0,0,200
22,0,70,0,0,200
22,0,71,0,0,200
22,0,72,0,0,200
22,0,73,0,0,200
22,0,74,0,0,200
22,0,75,0,0,200
22,0,76,0,0,200
22,0,77,0,0,200
22,0,78,0,0,200
22,0,79,0,0,200
22,0,80,0,0,200
22,0,81,0,0,200
22,0,82,0,0,200
22,0,83,0,0,200
22,0,84,0,0,200
22,0,85,0,0,200
22,0,86,0,0,200
22,0,87,0,0,200
22,0,88,0,0,200
22,0,89,0,0,200
22,0,90,0,0,200
22,0,91,0,0,200
22,0,92,0,0,200
22,0,93,0,0,200
22,0,94,0,0,200
22,0,95,0,0,200
22,0,96,0,0,200
22,0,97,0,0,200
22,0,98,0,0,200
22,0,99,0,0,200
23,0,0,148,45,7
23,0,1,108,78,14
23,0,2,66,112,22
23,0,3,40,122,38
23,0,4,20,130,50
23,0,5,13,128,59
23,0,6,5,124,71
23,0,7,3,114,83
23,0,8,2,98,100
23,0,9,0,93,107
23,0,10,0,79,121
23,0,11,0,72,128
23,0,12,0,68,132
23,0,13,0,57,143
23,0,14,0,51,149
23,0,15,0,45,155
23,0,16,0,39,161
23,0,17,0,33,167
23,0,18,0,32,168
23,0,19,0,28,172
23,0,20,0,27,173
23,0,21,0,23,177
23,0,22,0,18,182
23,0,23,0,14,186
23,0,24,0,13,187
23,0,25,0,11,189
23,0,26,0,11,189
23,0,27,0,9,191
23,0,28,0,7,193
23,0,29,0,7,193
23,0,30,0,7,193
23,0,31,0,7,193
23,0,32,0,7,193
23,0,33,0,6,194
23,0,34,0,4,196
23,0,35,0,4,196
23,0,36,0,3,197
23,0,37,0,3,197
23,0,38,0,2,198
23,0,39,0,2,198
23,0,40,0,2,198
23,0,41,0,2,198
23,0,42,0,2,198
23,0,43,0,2,198
23,0,44,0,2,198
23,0,45,0,2,198
23,0,46,0,2,198
23,0,47,0,1,199
23,0,48,0,1,199
23,0,49,0,1,199
23,0,50,0,1,199
23,0,51,0,1,199
23,0,52,0,1,199
23,0,53,0,1,199
23,0,54,0,1,199
23,0,55,0,1,199
23,0,56,0,0,200
23,0,57,0,0,200
23,0,58,0,0,200
23,0,59,0,0,200
23,0,60,0,0,200
23,0,61,0,0,200
23,0,62,0,0,200
23,0,63,0,0,200
23,0,64,0,0,200
23,0,65,0,0,200
23,0,66,0,0,200
23,0,67,0,0,200
23,0,68,0,0,200
23,0,69,0,0,200
23,0,70,0,0,200
23,0,71,0,0,200
23,0,72,0,0,200
23,0,73,0,0,200
23,0,74,0,0,200
23,0,75,0,0,200
23,0,76,0,0,200
23,0,77,0,0,200
23,0,78,0,0,200
23,0,79,0,0,200
23,0,80,0,0,200
23,0,81,0,0,200
23,0,82,0,0,200
23,0,83,0,0,200
23,0,84,0,0,200
23,0,85,0,0,200
23,0,86,0,0,200
23,0,87,0,0,200
23,0,88,0,0,200
23,0,89,0,0,200
23,0,90,0,0,200
23,0,91,0,0,200
23,0,92,0,0,200
23,0,93,0,0,200
23,0,94,0,0,200
23,0,95,0,0,200
23,0,96,0,0,200
23,0,97,0,0,200
23,0,98,0,0,200
23,0,99,0,0,200
